DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(0.130m);Dir#1(0.130m);Speed#2(0.160m);Dir#2(0.160m);Speed#3(0.190m);Dir#3(0.190m);Speed#4(0.220m);Dir#4(0.220m);Speed#5(0.250m);Dir#5(0.250m);Speed#6(0.280m);Dir#6(0.280m);Speed#7(0.310m);Dir#7(0.310m);Speed#8(0.340m);Dir#8(0.340m);Speed#9(0.370m);Dir#9(0.370m);Speed#10(0.400m);Dir#10(0.400m);Speed#11(0.430m);Dir#11(0.430m);Speed#12(0.460m);Dir#12(0.460m);Speed#13(0.490m);Dir#13(0.490m);Speed#14(0.520m);Dir#14(0.520m);Speed#15(0.550m);Dir#15(0.550m);Speed#16(0.580m);Dir#16(0.580m);Speed#17(0.610m);Dir#17(0.610m);Speed#18(0.640m);Dir#18(0.640m);Speed#19(0.670m);Dir#19(0.670m);Speed#20(0.700m);Dir#20(0.700m);Speed#21(0.730m);Dir#21(0.730m);Speed#22(0.760m);Dir#22(0.760m);Speed#23(0.790m);Dir#23(0.790m);Speed#24(0.820m);Dir#24(0.820m);Speed#25(0.850m);Dir#25(0.850m);Speed#26(0.880m);Dir#26(0.880m);Speed#27(0.910m);Dir#27(0.910m);Speed#28(0.940m);Dir#28(0.940m);Speed#29(0.970m);Dir#29(0.970m);
3/4/2022 18:46:49; 14.8; 47.4; -0.6; -3.7;  0.457; 21.48;    0;    0; 0.0700; 223.96; 0.1920; 227.09; 0.0290; 230.88; 0.0890; 213.87; 0.0220; 228.50; 0.0119; 124.76; 0.0399;  64.01; 0.0482; 227.61; 0.0099; 219.29; 0.0091; 240.33; 0.0039;  25.91; 0.0237; 274.12; 0.0261; 120.70; 0.0345; 148.52; 0.1233; 241.42; 0.1380; 230.80; 0.0300;  68.30; 0.0506; 197.72; 0.0999; 147.89; 0.0191; 128.61; 0.0283; 151.53; 0.0619; 165.78; 0.0003; 198.43; 0.0084; 166.95; 0.0990; 168.05; 0.0136;   1.26; 0.0497; 194.68; 0.1116; 183.39; 0.0239; 150.64;
3/4/2022 18:46:50; 14.8; 47.5; -0.6; -3.7;  0.456; 21.48;    0;    0; 0.1772; 234.70; 0.1149; 233.85; 0.0987;  92.21; 0.0662; 205.21; 0.0370; 285.20; 0.0304; 168.99; 0.0580; 343.88; 0.1173;  44.41; 0.0088; 222.23; 0.0035; 266.73; 0.0104; 302.47; 0.0268; 264.01; 0.0542;  46.27; 0.0267; 157.08; 0.0172; 292.98; 0.0564; 257.52; 0.0162; 350.42; 0.1835; 288.95; 0.0776; 135.78; 0.0085; 241.93; 0.0054; 134.26; 0.0401; 169.50; 0.0008; 225.00; 0.0019; 186.01; 0.0114; 164.74; 0.0474; 349.42; 0.0310; 225.52; 0.0689;  83.75; 0.0629; 158.66;
3/4/2022 18:46:51; 14.8; 47.4; -0.7; -3.7;  0.456; 21.48;    0;    0; 0.0622;  90.83; 0.1168;  85.33; 0.1042; 119.74; 0.2106; 326.21; 0.0390; 294.40; 0.0381; 290.29; 0.0710;  39.23; 0.0922;  48.56; 0.0018; 173.66; 0.0030; 228.99; 0.0096;  76.69; 0.0050; 212.74; 0.0436; 247.78; 0.0304; 168.99; 0.0136; 194.96; 0.1147; 231.05; 0.0222;  39.51; 0.1592; 216.78; 0.1969; 174.64; 0.0073; 128.90; 0.0074; 357.68; 0.0184; 348.69; 0.0011; 111.80; 0.0062; 165.96; 0.0230; 167.17; 0.0227; 351.37; 0.0213;  83.27; 0.0648; 212.46; 0.1843; 178.88;
3/4/2022 18:46:52; 14.8; 47.3; -0.6; -3.7;  0.459; 21.48;    0;    0; 0.0300; 129.85; 0.0951; 200.57; 0.2466;  72.71; 0.2291; 253.96; 0.0622; 298.01; 0.0298; 308.18; 0.0382;   0.15; 0.0262;  43.76; 0.0044;  65.77; 0.0090; 218.66; 0.0064; 298.97; 0.0430; 272.13; 0.0110; 211.68; 0.0354; 332.93; 0.1069;  60.53; 0.0114; 185.01; 0.0114;   6.06; 0.1576;  42.43; 0.1419; 219.16; 0.1267; 354.61; 0.0060; 114.44; 0.0032;  68.20; 0.0013;  51.34; 0.0107; 353.01; 0.0105; 357.82; 0.0252; 168.11; 0.0569; 357.79; 0.0545; 203.60; 0.0985; 189.40;
3/4/2022 18:46:53; 14.8; 47.2; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0678;  62.23; 0.1501; 216.19; 0.1892; 275.98; 0.0685;  17.85; 0.0226;  87.47; 0.0388; 309.14; 0.0296; 294.32; 0.0179;  59.42; 0.0107; 232.59; 0.0067; 268.29; 0.0161; 282.57; 0.0280; 224.71; 0.0199; 279.56; 0.0059; 118.30; 0.1465; 254.48; 0.1776;  47.46; 0.0782; 236.31; 0.2155; 178.35; 0.0155; 322.32; 0.0282; 289.91; 0.0121; 142.37; 0.0665; 166.53; 0.0016; 262.87; 0.0015; 254.05; 0.0056; 173.88; 0.0025; 175.43; 0.0178; 174.51; 0.1745;  45.58; 0.0347;  86.20;
3/4/2022 18:46:54; 14.8; 47.4; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0492; 209.48; 0.0296;  33.58; 0.0567; 144.91; 0.1172; 295.47; 0.1231; 293.61; 0.0591; 300.03; 0.0230; 274.74; 0.0781; 222.46; 0.0081; 219.99; 0.0103; 240.95; 0.0151;  25.55; 0.0507;  35.85; 0.0183; 173.73; 0.0371; 308.11; 0.0942; 270.79; 0.1695;  45.60; 0.0253; 211.74; 0.0563; 236.96; 0.2179; 172.48; 0.0149; 192.82; 0.0085; 161.57; 0.0038;  37.48; 0.0010; 168.69; 0.0090; 345.81; 0.0258; 346.34; 0.0450; 171.31; 0.0309; 194.04; 0.1118; 174.56; 0.0591; 355.82;
3/4/2022 18:46:55; 14.8; 47.5; -0.6; -3.7;  0.456; 21.48;    0;    0; 0.0223; 284.53; 0.1670; 240.44; 0.1671; 252.01; 0.1506; 336.52; 0.1461; 298.00; 0.1219; 100.35; 0.0850; 146.67; 0.0560; 224.86; 0.0025; 216.87; 0.0088; 248.68; 0.0225; 340.52; 0.0282; 288.18; 0.0851; 283.87; 0.1206; 279.93; 0.0106;  62.95; 0.0170;  74.66; 0.0338; 196.67; 0.1501; 197.08; 0.0598; 100.41; 0.0247;   7.44; 0.0074; 114.83; 0.0035;   8.13; 0.0009;  20.56; 0.0013;   4.40; 0.0256; 350.10; 0.0331; 355.15; 0.0280; 317.89; 0.0915; 347.32; 0.0207; 260.54;
3/4/2022 18:46:56; 14.8; 47.4; -0.6; -3.7;  0.456; 21.48;    0;    0; 0.0367; 227.32; 0.1595; 227.62; 0.3021;  80.07; 0.0623; 122.01; 0.0508;  80.13; 0.0393;  53.80; 0.0466; 168.23; 0.0001; 225.00; 0.0062; 237.60; 0.0080; 219.90; 0.0160;  75.53; 0.0203;  74.60; 0.0157; 175.99; 0.0243;  71.27; 0.0634;  52.50; 0.0461;  46.23; 0.0272; 239.00; 0.1201; 229.80; 0.1098; 336.03; 0.0291; 149.47; 0.0044;  99.25; 0.0191; 348.81; 0.0013; 128.66; 0.0089; 160.95; 0.0063;   1.82; 0.0426; 167.11; 0.0172; 171.30; 0.1387;  25.09; 0.0416;  46.36;
3/4/2022 18:46:57; 14.8; 47.4; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0211; 121.06; 0.0444; 220.43; 0.1851; 356.96; 0.1510; 193.99; 0.0293; 204.20; 0.0262;  58.44; 0.0276;  33.46; 0.0212;  37.73; 0.0053; 218.16; 0.0067; 237.26; 0.0501;  34.01; 0.0384; 243.57; 0.0279; 275.75; 0.0329;  25.01; 0.0266;  74.29; 0.1954;  45.52; 0.0355; 215.03; 0.1990; 357.72; 0.1913;  42.48; 0.0100;  48.65; 0.0178; 173.55; 0.0869; 346.56; 0.0011; 322.13; 0.0108; 170.97; 0.0203; 347.47; 0.0533; 347.87; 0.0188; 286.03; 0.0762; 180.23; 0.1700; 174.46;
3/4/2022 18:46:58; 14.8; 47.5; -0.6; -3.7;  0.454; 21.48;    0;    0; 0.0117; 338.93; 0.0315; 264.16; 0.0990;  83.15; 0.0622; 157.31; 0.2292; 236.68; 0.0094; 282.26; 0.0133;  61.70; 0.0134;  27.52; 0.0059; 222.27; 0.0040; 284.38; 0.0817;  55.98; 0.0990;  59.39; 0.0153;  25.22; 0.0348;  14.48; 0.0306; 175.13; 0.0808; 223.70; 0.1696;  43.52; 0.0949; 176.43; 0.1560; 167.15; 0.0173; 141.81; 0.0061;  59.20; 0.0006; 315.00; 0.0017; 190.01; 0.0025; 343.74; 0.0364; 169.71; 0.0123; 190.30; 0.0325; 331.31; 0.0082; 289.98; 0.0227; 164.12;
3/4/2022 18:46:59; 14.8; 47.4; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0156; 114.60; 0.0250;  67.13; 0.0721; 287.28; 0.3104; 252.80; 0.0438; 242.85; 0.0543; 197.03; 0.0084; 290.16; 0.0032; 205.77; 0.0051; 204.08; 0.0100; 225.81; 0.0265; 254.02; 0.0118; 352.21; 0.0202; 142.45; 0.1893;  88.49; 0.0964;  74.54; 0.0344; 223.82; 0.0564;  64.16; 0.0699; 208.66; 0.0194;  35.57; 0.0140; 168.05; 0.0076; 154.11; 0.0100; 346.66; 0.0006;  80.54; 0.0063; 168.16; 0.0224; 167.39; 0.0058; 348.11; 0.0268; 125.11; 0.1594; 187.57; 0.2037; 176.23;
3/4/2022 18:47:00; 14.8; 47.5; -0.6; -3.7;  0.455; 21.48;    0;    0; 0.0380; 221.37; 0.0267;  26.47; 0.1801;  74.14; 0.2350;  89.54; 0.0631; 106.48; 0.1901;  66.08; 0.0238; 271.93; 0.0117; 233.72; 0.0053; 208.01; 0.0092; 229.40; 0.0207; 254.28; 0.0187; 104.26; 0.0897;  85.01; 0.0850; 138.34; 0.1778; 245.29; 0.0287; 227.40; 0.1173;  54.86; 0.0137; 105.66; 0.1746; 181.77; 0.0175; 218.97; 0.0103; 136.97; 0.0323; 162.13; 0.0023;   7.43; 0.0032;   1.79; 0.0268; 348.82; 0.0327; 343.67; 0.0538;  25.33; 0.2390; 205.02; 0.0371; 236.87;
3/4/2022 18:47:01; 14.8; 47.3; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0282; 202.56; 0.0705; 253.18; 0.1763; 142.84; 0.0556; 120.58; 0.0211; 282.32; 0.1174;  71.01; 0.0108; 308.25; 0.0163; 225.50; 0.0060; 213.42; 0.0129; 226.57; 0.0461; 211.79; 0.0271;  58.89; 0.0782; 102.86; 0.1022; 271.40; 0.0669; 253.14; 0.0938; 222.84; 0.0939;  53.01; 0.1748;  51.22; 0.1800; 174.07; 0.0116; 152.77; 0.0075;   7.70; 0.0043; 332.24; 0.0017; 210.96; 0.0064; 172.87; 0.0292; 347.73; 0.0323; 168.03; 0.0841;  52.78; 0.0964;  23.99; 0.1382; 169.83;
3/4/2022 18:47:02; 14.8; 47.3; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0295; 174.15; 0.0656; 180.17; 0.1209; 261.29; 0.1348; 285.57; 0.1131; 180.66; 0.0386;   1.78; 0.0318; 250.54; 0.0437;  49.64; 0.0048; 204.44; 0.0057; 238.52; 0.0421; 205.04; 0.0111;  26.10; 0.1205; 244.01; 0.0159;  24.47; 0.0362;  86.04; 0.1165;  48.17; 0.0695; 222.02; 0.1857;  52.79; 0.0599; 295.71; 0.0114;  12.69; 0.0139;   0.00; 0.0122; 158.29; 0.0022; 346.61; 0.0021; 194.04; 0.0076; 176.24; 0.0091; 323.00; 0.0146; 307.18; 0.2276; 194.40; 0.0827; 174.24;
3/4/2022 18:47:03; 14.8; 47.3; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0433; 224.06; 0.0628;  27.10; 0.0449; 310.93; 0.0619; 296.36; 0.1273; 205.74; 0.1331; 154.88; 0.0147;  10.17; 0.0269; 230.74; 0.0072; 213.02; 0.0108; 226.87; 0.0457;  51.58; 0.0765;  41.71; 0.0394; 209.49; 0.0205;  97.58; 0.0163; 259.38; 0.0366;  46.44; 0.0189; 205.35; 0.0630;  23.59; 0.0199;  79.59; 0.0171; 139.51; 0.0053; 146.61; 0.0506; 348.71; 0.0004;  90.00; 0.0137; 165.66; 0.0536; 166.61; 0.0169; 354.56; 0.0081;  65.32; 0.0600;  80.02; 0.0954; 156.34;
3/4/2022 18:47:04; 14.8; 47.3; -0.6; -3.7;  0.460; 21.48;    0;    0; 0.0408; 199.19; 0.1628;  57.29; 0.0320; 307.51; 0.0206; 315.00; 0.0090;  22.86; 0.0817;  67.99; 0.0349; 358.03; 0.0600;  45.47; 0.0070; 210.96; 0.0054; 252.90; 0.0227;   1.51; 0.0123; 241.35; 0.1839; 103.33; 0.1875; 103.51; 0.0211; 236.23; 0.0113; 193.79; 0.1533; 222.52; 0.1642; 215.31; 0.0306; 119.74; 0.0064;  57.80; 0.0064;  82.87; 0.0343; 167.18; 0.0013;   4.40; 0.0005;  68.20; 0.0557; 349.46; 0.0606; 350.99; 0.0468; 296.95; 0.0887; 288.80; 0.0517;  20.26;
3/4/2022 18:47:05; 14.8; 47.3; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0458; 186.27; 0.0710; 208.87; 0.1349; 288.14; 0.0684; 328.33; 0.0595; 302.78; 0.0173; 230.87; 0.0494;  52.48; 0.0654;  46.05; 0.0061; 225.00; 0.0044; 267.40; 0.0249; 272.76; 0.0248;  46.80; 0.0419; 252.52; 0.0416; 273.58; 0.0084; 120.85; 0.0055; 240.64; 0.0994;  53.22; 0.0444;  65.51; 0.0243; 266.70; 0.0126; 212.68; 0.0036;  50.60; 0.0413; 166.84; 0.0004;   0.00; 0.0044; 342.80; 0.0035; 166.76; 0.0223; 356.41; 0.0312;  48.12; 0.0354; 352.53; 0.0093; 355.08;
3/4/2022 18:47:06; 14.8; 47.4; -0.6; -3.7;  0.457; 21.48;    0;    0; 0.0426;  60.19; 0.0330;  59.63; 0.0265; 239.07; 0.1498; 113.45; 0.0712; 318.36; 0.0209;  23.99; 0.0908;  64.62; 0.0185;  47.62; 0.0070; 250.79; 0.0067; 286.53; 0.0099; 291.91; 0.0210; 219.39; 0.0426; 100.97; 0.0357; 123.69; 0.0610; 263.03; 0.1921;  48.78; 0.0600; 212.68; 0.2331; 186.08; 0.1532;   0.45; 0.0167;  98.62; 0.0034;  20.56; 0.0293; 345.96; 0.0013; 218.66; 0.0048; 183.58; 0.0127; 170.46; 0.0386; 168.20; 0.0222;  22.28; 0.0648; 308.48; 0.0513;  39.71;
3/4/2022 18:47:07; 14.8; 47.5; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0589; 182.14; 0.1644; 236.18; 0.0306;  19.44; 0.0752; 335.89; 0.0310;  30.62; 0.0158;  59.22; 0.0342;  38.48; 0.0114;  36.06; 0.0081; 341.34; 0.0020; 264.29; 0.0069; 106.86; 0.0313; 249.83; 0.0037; 242.74; 0.0077; 281.16; 0.0138;  49.13; 0.1293;  48.83; 0.0801; 222.88; 0.1261; 296.02; 0.1718;   0.13; 0.0258;  38.24; 0.0161; 357.16; 0.0472; 349.00; 0.0004;  56.31; 0.0020; 351.47; 0.0126; 164.31; 0.0418; 345.73; 0.0095;  81.53; 0.0437; 300.56; 0.0804; 338.16;
3/4/2022 18:47:08; 14.8; 47.4; -0.6; -3.7;  0.459; 21.48;    0;    0; 0.0658; 213.40; 0.1507;  43.66; 0.1016;  20.02; 0.0196; 175.31; 0.0190;  28.32; 0.0284;  43.58; 0.0529;  18.98; 0.0016; 255.07; 0.0093; 271.85; 0.0041; 177.21; 0.0109; 277.39; 0.0244; 242.18; 0.1519; 285.98; 0.0291; 318.20; 0.0128; 170.10; 0.1551; 222.81; 0.0510;  42.06; 0.1046;  24.39; 0.1738; 349.69; 0.0244; 116.57; 0.0134; 156.30; 0.0037; 186.17; 0.0009; 130.60; 0.0045; 156.30; 0.0188; 348.03; 0.0803; 166.38; 0.0174; 138.97; 0.2058;  37.97; 0.0436;  45.84;
3/4/2022 18:47:09; 14.8; 47.3; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0263;  26.37; 0.1517; 236.97; 0.0681;  93.62; 0.0312;  80.21; 0.1271;  96.78; 0.0111;  30.26; 0.0196;  90.29; 0.0592;  47.88; 0.0068; 250.23; 0.0093; 242.33; 0.0583; 233.37; 0.0608; 236.47; 0.0188; 148.25; 0.0313; 304.71; 0.0349; 246.37; 0.0074; 207.26; 0.0923;  49.70; 0.1347; 236.17; 0.0230; 143.48; 0.0268; 350.12; 0.0071; 354.37; 0.0278; 339.35; 0.0023; 195.26; 0.0086; 172.63; 0.0675; 347.43; 0.0007; 195.95; 0.0406;  47.19; 0.0236;  36.92; 0.1040; 196.13;
3/4/2022 18:47:10; 14.8; 47.3; -0.6; -3.7;  0.456; 21.48;    0;    0; 0.0570; 231.48; 0.0811;  57.80; 0.0218;  78.38; 0.1012; 354.05; 0.0241;  67.27; 0.0106;  18.09; 0.0137;  40.56; 0.0670;  45.42; 0.0013; 218.66; 0.0084; 248.96; 0.0247; 253.03; 0.0270; 209.80; 0.0067; 303.45; 0.0332; 168.35; 0.1291;  53.79; 0.0166;  81.67; 0.0503;  41.45; 0.1886; 179.33; 0.1769; 170.34; 0.0188; 132.19; 0.0021; 169.22; 0.0016; 243.43; 0.0021; 313.03; 0.0023; 230.19; 0.0333; 345.92; 0.0200; 349.36; 0.0199; 122.25; 0.0379; 233.37; 0.0327;  71.07;
3/4/2022 18:47:11; 14.8; 47.3; -0.6; -3.7;  0.454; 21.47;    0;    0; 0.1110; 227.15; 0.0328; 187.36; 0.1155; 118.94; 0.0414;  75.02; 0.0402; 107.35; 0.0390; 117.03; 0.0251; 192.21; 0.0282;  48.74; 0.0082; 226.97; 0.0082; 226.97; 0.0105;  34.14; 0.0359; 256.47; 0.1769; 264.55; 0.0461;  20.72; 0.0267; 219.83; 0.1366; 222.89; 0.0474; 205.75; 0.2131; 195.74; 0.2168; 205.52; 0.0417; 174.63; 0.0154; 160.62; 0.0054;  68.20; 0.0021; 104.04; 0.0136; 161.57; 0.0135; 158.75; 0.0417; 167.26; 0.0273;  68.51; 0.1286; 342.30; 0.1864; 178.49;
3/4/2022 18:47:12; 14.8; 47.4; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0354; 204.90; 0.0183; 218.56; 0.2335; 246.03; 0.1767; 101.65; 0.0249; 132.40; 0.0286; 227.27; 0.0296; 247.16; 0.1135;  41.78; 0.0113; 237.30; 0.0032; 306.16; 0.0094; 116.57; 0.0319; 235.61; 0.0579; 281.25; 0.0886; 299.63; 0.0507; 326.91; 0.1979; 226.62; 0.1791; 226.22; 0.2007;  14.31; 0.0198; 248.36; 0.0174; 175.73; 0.0033;  95.19; 0.0182; 167.33; 0.0004; 180.00; 0.0048; 166.83; 0.0058; 171.03; 0.0543; 352.81; 0.0728;  12.45; 0.0785; 197.81; 0.0966; 150.28;
3/4/2022 18:47:13; 14.8; 47.3; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0383;  42.78; 0.1485;  56.53; 0.1113; 220.85; 0.0669; 327.95; 0.0204; 294.30; 0.0634; 221.36; 0.0700; 226.97; 0.0361; 237.54; 0.0148; 229.11; 0.0139; 237.34; 0.0579;  39.11; 0.0679; 218.12; 0.0605; 213.14; 0.0366; 205.03; 0.0355; 260.27; 0.0714; 231.43; 0.0375;  77.85; 0.1420; 229.97; 0.1139; 355.17; 0.0135; 188.97; 0.0129; 349.30; 0.0036; 226.12; 0.0011; 291.80; 0.0144; 171.59; 0.0730; 167.91; 0.0168; 174.87; 0.0136; 135.89; 0.0486; 188.05; 0.1522; 164.80;
3/4/2022 18:47:14; 14.8; 47.2; -0.6; -3.7;  0.459; 21.48;    0;    0; 0.0652;  48.36; 0.0339; 198.76; 0.1164; 159.01; 0.0517;  50.02; 0.0436;  98.17; 0.0597;  55.51; 0.0638;  45.00; 0.0217; 222.38; 0.0106; 221.95; 0.0091; 240.33; 0.0052; 107.74; 0.0097; 243.70; 0.0589; 213.85; 0.0486; 186.03; 0.0319; 144.82; 0.1883; 227.71; 0.0794; 213.91; 0.1680; 215.70; 0.0316; 290.15; 0.0188; 343.30; 0.0252; 163.65; 0.0123; 331.98; 0.0011; 296.57; 0.0107; 341.40; 0.0607; 347.63; 0.0697; 344.35; 0.0396; 342.07; 0.0834; 233.34; 0.0801; 183.43;
3/4/2022 18:47:15; 14.8; 47.3; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0474; 223.80; 0.1215; 185.67; 0.2208; 238.28; 0.0354;   6.82; 0.0274; 304.44; 0.0380;  95.89; 0.0688;  47.36; 0.0717;  48.62; 0.0096; 198.25; 0.0078; 192.61; 0.0191;  37.77; 0.0052;  97.67; 0.0100; 111.16; 0.0772; 214.55; 0.0170; 240.72; 0.0977;  67.29; 0.0569; 198.43; 0.1280;  74.64; 0.1410; 162.76; 0.0179;  16.91; 0.0186; 155.22; 0.0204; 349.24; 0.0027;  85.76; 0.0032; 122.20; 0.0162; 355.76; 0.0767; 165.73; 0.0861; 330.43; 0.0703; 231.65; 0.0307; 234.96;
3/4/2022 18:47:16; 14.8; 47.3; -0.6; -3.7;  0.459; 21.48;    0;    0; 0.0487; 212.58; 0.1060; 187.21; 0.1417; 353.56; 0.1229;  40.05; 0.0421; 250.27; 0.1707; 227.64; 0.0473; 223.89; 0.0502; 229.77; 0.0091; 195.86; 0.0090; 200.26; 0.0264; 226.08; 0.0034; 118.07; 0.0196;  63.04; 0.0117;  92.94; 0.0731; 129.68; 0.1494; 239.33; 0.1235; 226.12; 0.0915;  34.18; 0.1606; 148.96; 0.0333; 162.16; 0.0040; 351.47; 0.0125; 349.86; 0.0006;   9.46; 0.0127; 347.72; 0.0381; 167.28; 0.0311; 166.81; 0.0950; 173.71; 0.0583; 326.26; 0.0825; 342.80;
3/4/2022 18:47:17; 14.8; 47.2; -0.6; -3.7;  0.456; 21.48;    0;    0; 0.0255; 209.58; 0.0349; 110.61; 0.1464; 133.03; 0.1014; 259.49; 0.0177;  99.09; 0.0289;  36.83; 0.0490;  47.15; 0.0535;  49.40; 0.0064; 208.18; 0.0167; 249.72; 0.0277; 257.27; 0.0116;  28.77; 0.0480; 226.52; 0.0446; 235.88; 0.0057;  35.07; 0.0982; 258.96; 0.0103;  75.43; 0.1203; 211.68; 0.0447; 300.99; 0.0183; 354.04; 0.0186; 342.44; 0.0042; 195.02; 0.0015; 258.69; 0.0106; 339.00; 0.1296; 168.47; 0.1061; 346.92; 0.0332; 281.11; 0.0626; 219.36; 0.0082; 136.97;
3/4/2022 18:47:18; 14.8; 47.3; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0052; 244.92; 0.0185; 294.62; 0.1792; 272.50; 0.0653; 303.96; 0.0557; 308.80; 0.1738;  35.78; 0.0574; 221.96; 0.0581; 224.02; 0.0114; 221.09; 0.0313; 220.20; 0.0209; 224.42; 0.0274; 252.56; 0.0376;  37.75; 0.0037; 132.80; 0.0447; 298.74; 0.2584; 264.65; 0.0663; 210.43; 0.1498; 272.68; 0.1900; 172.68; 0.0241; 128.10; 0.0070;  99.87; 0.0610; 347.12; 0.0022; 144.16; 0.0055; 157.62; 0.0366; 348.97; 0.0050; 283.76; 0.0113;  42.85; 0.0485; 259.32; 0.0243; 282.38;
3/4/2022 18:47:19; 14.8; 47.4; -0.6; -3.7;  0.458; 21.48;    0;    0; 0.0401;  41.56; 0.2131; 100.98; 0.1590; 295.28; 0.0668; 260.88; 0.0222; 342.46; 0.0431; 113.06; 0.1376;  42.06; 0.1825; 225.84; 0.0094; 234.11; 0.0118; 247.57; 0.0411;  42.24; 0.0178;  96.45; 0.0186; 163.80; 0.0364; 226.56; 0.0650; 128.12; 0.0948; 263.70; 0.0325; 223.63; 0.1015; 271.02; 0.1317; 289.66; 0.0110; 340.42; 0.0099; 159.38; 0.0724; 165.12; 0.0010; 354.29; 0.0090; 348.44; 0.0212; 350.76; 0.0248; 163.61; 0.0504; 181.70; 0.2126;  11.97; 0.1423;  21.95;
3/4/2022 18:47:20; 14.8; 47.4; -0.6; -3.7;  0.454; 21.48;    0;    0; 0.0159; 240.52; 0.0143; 355.17; 0.0616;  98.59; 0.0413;  48.24; 0.0499;  92.52; 0.0382;  89.70; 0.0473; 330.51; 0.0094;  53.25; 0.0079; 236.31; 0.0130; 263.81; 0.0067; 329.62; 0.0290; 289.31; 0.0238; 235.78; 0.0563; 229.97; 0.0870; 229.94; 0.0364;  38.64; 0.0289; 252.88; 0.1380; 277.24; 0.1532; 322.82; 0.0040;  53.13; 0.0045; 357.46; 0.0355; 349.13; 0.0012; 311.63; 0.0043; 185.31; 0.0472; 346.64; 0.0043; 170.54; 0.0217; 151.66; 0.0419;  48.39; 0.1593; 342.69;
3/4/2022 18:47:21; 14.8; 47.4; -0.6; -3.7;  0.460; 21.48;    0;    0; 0.0044; 332.85; 0.0520;  63.73; 0.1995; 111.19; 0.0143; 193.36; 0.1284;  98.69; 0.0308;  86.09; 0.0154; 153.43; 0.0280; 232.68; 0.0081; 200.22; 0.0036; 170.54; 0.0045; 296.57; 0.0227; 302.22; 0.0057;  86.99; 0.0089;  23.96; 0.0540; 109.00; 0.0186; 249.23; 0.0597; 227.04; 0.0465; 131.68; 0.1839; 158.64; 0.1324; 163.69; 0.0266; 157.20; 0.0312; 346.45; 0.0026;  17.74; 0.0056;   2.05; 0.0285; 349.48; 0.0299; 169.59; 0.1513; 333.33; 0.0904; 337.15; 0.0651;  13.42;
3/4/2022 18:47:22; 14.8; 47.3; -0.6; -3.7;  0.459; 21.48;    0;    0; 0.0200; 317.23; 0.0764; 347.53; 0.0766; 293.05; 0.0282; 306.79; 0.0452; 305.73; 0.0262; 315.77; 0.0339;  13.83; 0.0195;  47.90; 0.0086; 209.83; 0.0091; 201.22; 0.0269; 242.58; 0.0115; 256.45; 0.0140; 215.73; 0.0329; 228.32; 0.0348; 151.15; 0.1033; 233.90; 0.1477; 224.15; 0.1318; 224.39; 0.1672; 355.71; 0.0085;  47.86; 0.0056;  22.93; 0.0354; 165.10; 0.0011; 206.57; 0.0079; 166.14; 0.0397; 349.26; 0.0053; 183.24; 0.0145; 214.89; 0.1469;   2.11; 0.0877; 334.05;
3/4/2022 18:47:23; 14.8; 47.3; -0.7; -3.7;  0.458; 21.48;    0;    0; 0.0140;  53.13; 0.0383;  66.11; 0.1054; 297.71; 0.0333; 306.94; 0.0407; 291.20; 0.0316; 241.24; 0.0072; 182.39; 0.0177;  47.29; 0.0109; 211.05; 0.0068; 194.44; 0.0116; 263.55; 0.0189; 268.48; 0.0168; 202.44; 0.1180; 225.65; 0.0556; 273.30; 0.0191;  12.07; 0.0885; 219.82; 0.0088; 280.42; 0.0772;  19.37; 0.0472;   0.49; 0.0021; 311.19; 0.0211; 169.91; 0.0005; 338.20; 0.0110; 345.20; 0.0266; 165.86; 0.0627; 348.87; 0.0251; 346.63; 0.0137; 209.18; 0.0281; 155.44;
3/4/2022 18:47:24; 14.8; 47.4; -0.6; -3.7;  0.456; 21.48;    0;    0; 0.0157;  30.65; 0.0295;  41.42; 0.0521;  90.44; 0.0210; 107.48; 0.0259;  60.17; 0.0521;  53.75; 0.0443;  14.51; 0.0782; 226.24; 0.0075; 201.80; 0.0050; 192.65; 0.0032; 165.53; 0.0329; 121.08; 0.0072; 259.62; 0.0287; 247.72; 0.0476; 287.86; 0.0156; 206.24; 0.0312;  44.87; 0.1897;  44.85; 0.1352; 295.03; 0.0033; 141.07; 0.0089;  96.48; 0.0483; 167.81; 0.0019; 235.49; 0.0052; 183.30; 0.0313; 168.94; 0.0186; 169.17; 0.0159; 126.58; 0.0397;  56.19; 0.0857;   6.16;
